,link,bahan,bumbu,metode
185,https://resepmamiku.com/sambal-tempe-kemangi-ketutarsini,"Tempe digoreng
Daun kemangiBawang merah
Cabai rawit / cabai merah kriting/ sesuaikan selera
Tomat (aku pakai tomat hijau)
Sedikit terasi (aku pakai terasi serbuk)
Secukupnya gula merah & kaldu bubuk/garam",,"Tumis semua bahan sambal kecuali gula garam, kemudian ulek tumisan bumbu plus garam gula, masukkan tempe goreng, geprek2 dan tambahkan daun kemangi, koreksi rasa. Sajikan"
186,https://resepmamiku.com/oseng-kol-pedas-dhiahoddie,"1 kg kol, potong dan iris halus
1 sdm ebi kering
5 sdm kecap manis (optional)
2 lbr daun jeruk
1 ruas lengkuaa","7 siung bawang merah
6 siung bawang putih
3 butir kemiri
2 buah cabe merah
5 buah cabe keriting
10 buah cabe rawit","1. Tumis bumbu halus, ebi kering, daun jeruk dan lengkuas sampai harum, masukkan kol, tuang sedikit air, aduk rata.
2. Beri gula, garam dan kaldu bubuk, masak sampai bumbu meresap dan kol empuk.
3. Tambahkan kecap manis, aduk rata, angkat dan sajikan."
187,https://resepmamiku.com/ayam-chili-padi-ketutarsini,"500 gram daging ayam (potong2)
Secukupnya bumbu marinasi instan
Secukupnya kaldu bubuk, garam & gula pasir
Resep aslinya menggunakan air asam jawa (aku skip)",,"Marinasi daging ayam, diamkan -/ 30 menitan, goreng hingga matang, tiriskan
Tumis bumbu yg sudah dicincang hingga wangi, beri seasoning kemudian masukkan ayam goreng, aduk rata, koreksi rasa, jika sudah pas angkat & sajikan"
188,https://resepmamiku.com/talua-barendo-aka-telur-garing-matthewmaureen,"2 btr telur uk.sedang
1 btg daun bawang iris -iris
2 siung bawang putih haluskan
2 siung bawang merah haluskan
Garam , kaldu jamur secukupnya",,"1. Siapkan wadah masukkan smua bahan lalu aduk-aduk hingga tercampur rata.
2. Panaskan wajan tuang minyak agak banykan yah biar lebih garing dan berenda. Tuang campuran telur, saat menuang tangan agak tinggi yah supaya hasilnya melebar. Lalu siram-siram dengan minyak di atas.
3. Jangan lupa bolak balik spy matang nya merata. Setelah garing angkat tiriskan. Sajikan dengan sambal."
189,https://resepmamiku.com/mie-kangkung-belacan-fransiskaailen,"1 Bks mie rebus hingga matang sisihkan
Udang
Kangkung
Touge
Telur
Kecap manis
Saus tiram
Garam, lada, penyedap jamur",,"1.tumis bumbu halus hingga harum
2.masukan udang aduk aduk sisihkan masukan telur orek orek
3.masukan mie,saus tiram,garam,lada, penyedap jamur beri sedikit air kaldu aduk aduk
4.masukan kangkung dan touge aduk rata.
5.lalu angkat dan sajikan"
190,https://resepmamiku.com/rendang-ati-ampela-dhiahoddie,"1 kg ati ampela
2 lbr daun salam
3 lbr daun jeruk
1 batang serai
1 jempol jahe
1 sdt garam","8 siung bawang merah
7 siung bawang putih
8 buah cabe keriting
2 buah cabe merah
7 buah cabe rawit
3 butir kemiri
1 sdt ketumbar butiran
1/2 sdt merica butiran
1 ruas kecil pala
1 sdt jinten2 lbr daun salam
3 lbr daun jeruk
1 lbr daun kunyit
1 batang serai
1 ruas lengkuas
3 butir cengkeh
2 butir kapulaga
1 ruas kayumanis
600 ml santan kental
Air secukupnya
Gula, garam dan kaldu bubuk secukupnya","1. Rebus air sampai mendidih, beri bumbu rempah dan garam, masukkan ati ampela yang sudah di bersihkan. Masak selama 15 menit, angkat dan tiriskan.
2. Tumis bumbu halus dan bahan rempah2 sampai harum, masukkan ati ampela, aduk rata.
3. Tuang santan, air secukupnya, gula, garam dan kaldu bubuk, masak dengan api sedang sampai bumbu meresap dan mengeluarkan minyak, angkat. Siap di sajikan."
191,https://resepmamiku.com/tilapia-en-croute-nennaannen,"1 buah fillet tilapia @regalsprings_id
1 sdt garam
1 sdt merica
1 sdt air jeruk lemon
4 lembar puff pastry
1 kuning telur, kocok lepas",,"1. Lumuri potongan ikan Tilapia dengan garam, merica, dan air jeruk lemon. Marinasi selama 30 menit. Sisihkan.
2. Lelehkan margarin, tumis bawang bombai dan bawang putih hingga harum.
3. Masukkan bayam, masak hingga setengah layu.
4. Masukkan cooking cream, garam, dan merica. Aduk rata. Angkat, biarkan dingin. Sisihkan.
5. Ambil selembar puff pastry, giling hingga adonan sedikit lebih tipis.
6. Taruh Tilapia di atasnya, tambahkan bayam di atasnya ratakan. Olesi pinggiran puff pastry dengan kuning telur, bungkus rapat. Hiasi permukaan puff pastry sesuai selera. Disini aku buat bentuk ikan kemudian oleskan dengan sisa kuning telur.
7. Panggang puff pastry dalam oven panas suhu 200 hingga matang dan kecokelatan (45 menit). Keluarkan, sajikan segera dengan saus sambal atau mushroom sauce."
192,https://resepmamiku.com/cah-jamur-jagung-muda-yscooking,"1 pak Jamur apa saja ( aku pake king oyster)
10 buah putren / jagung muda
Sekerat daging iris tipis
2 siung bawput cincang
1/4 bombay iris
1 batang daun bawang iris
1 sdm saus tiram
2 sdm kecap asin
1/2 sdm kecap manis
1 sdm kecap ikan
Garam, merica
1 sdt minyak wijen
Larutan maizena",,"1. Tumis duo bwg hingga wangi. Masukkan ayam, masak hingga pucat
2. Masukkan jamur dan putren, serta bumbu. Aduk rata
3. Tuang air setengah tumisan, koreksi rasa.
4. Setelah mendidih kentalkan dgn larutan maizena
5. Masak sampai meletup, beri daun bawang dan minyak wijen. Sajikan"
193,https://resepmamiku.com/mie-kari-lilyminarosa,"250 gr daging sapi sengkel
4 btr telur rebus
5 bh tahu coklat
1,5 liter air
200 ml santan instan","1 bh bunga lawang
3 btr cengkeh
4 cm kayu manis
2 btg sereh, bagian hijaunya, geprek
10 lbr daun kari
3 lbr daun salam5 bh bawang putih
10 bh bawang merah
4 bh kemiri
2 sdm biji ketumbar
1 sdt jinten
1/4 biji pala
2 btg sereh, bagian putih nya
2 cm kunyit
3 cm lengkuas
3 bh cabe merah besar","1. Tumis bumbu halus dan rempah lainnya sampai wangi dan matang
2. Masukkan daging, aduk sebentar, mashkkan air, santan, kaldu bubuk, garam, gula, lada, aduk rata, masak sampai daging empuk, masukkan telur dan tahu, masak lagi sampai meresap
3. Siram kuah diatas mie, tabur daun bawang dan bawang goreng , sajikan"
194,https://resepmamiku.com/ayam-bumbu-kacang-mariaulfah1357,"500 gr ayam
3 sdm kacang tanah sangrai, haluskan
2 sdm kecap manis
Garam
Gula merah
Air
Minyak utk menumis","4 siung bawang merah
4 siung bawang putih
2 buah cabe merah1. Marinasi ayam dengan garam, diamkan 30 menit lalu goreng. Angkat & sisihkan.
2. Tumis bumbu halus sampai matang, masukkan kacang tanah, aduk lalu beri air. Masukkan garam, gula merah & kecap manis, aduk. Masukkan ayam goreng, aduk & masak sampai bumbu meresap.",
195,https://resepmamiku.com/pangsit-sayur-kukus-mariaulfah1357,"3 buah wortel, iris
Jamur kuping, iris
Kol, iris
1 batang bawang daun, iris
3 siung bawang putih, rajang
2 siung bawang merah, rajang
Garam
Gula pasir
Merica bubuk
1 sdm saus tiram
Kulit siomay",,"1. Tumis bawang merah & bawang putih sampai matang, masukkan wortel, jamur kuping, kol, bawang daun, garam, gula pasir, merica bubuk & saus tiram, aduk & tumis sebentar saja.
2. Siapkan kulit siomay, olesi air, beri isian lalu lipat & kukus."
196,https://resepmamiku.com/kwetiau-polos-lim_henni,"1 bks Kwetiau selat panjang
4 siung Bawang putih cincang
100 gr Tauge/toge
2 ikat Caisim (potong)
1 batang Daun bawang kecil (iris2)
Kecap asin
Merica
Kaldu jamur (optional)
Minyak goreng secukupnya",,"1. Panasi minyak di wajan masukkan bawang putih. Tumis bawang hingga wangi
2. Masukkan caisim dan kwetiau. Tumis bntr ksh kecap asin, kaldu jamur, merica. Aduk2 pake api besar ya
3. Langsng masukkan tauge dan daun bawang, aduk bntr matikan api
4. Sajikan dgn sambal cabe dan taburan bawang goreng diatasnya kalau suka"
197,https://resepmamiku.com/cireng-isi-ayam-mariaulfah1357,"150 gr tepung tapioka
15 gr tepung terigu
150 ml air mendidih
1/2 sdt bawang putih bubuk
Garam
Minyak goreng","2 siung bawang merah
3 siung bawang putih
4 buah cabe merah besar
5 buah cabe rawit merah","1. Rebus dada ayam sampai matang, angkat lalu suwir-suwir.
2. Isi: tumis bumbu halus sampai matang, beri air, aduk. Masukkan serai, daun salam, dada ayam suwir, garam & gula pasir, aduk-aduk lalu angkat & sisihkan.
3. Campurkan dlm wadah: tepung tapioka, tepung terigu, garam & bawang putih bubuk, aduk. Masukkan air mendidih, aduk.
4. Ambil adonan aci, pipihkan. Beri isian ayam, lipat & bentuk sesuai selera. Goreng dg api kecil sampai matang, angkat."
198,https://resepmamiku.com/lemper-goreng-orincookies,"250 gr beras ketan rendam 1 jam
65 ml santan instant
100 ml susu evaporasi
1 lembar daun salam
1 bh serai geprek1/2 dada ayam filet rebus lalu di suwir
100 ml susu evaporasi
1 lembar daun salam
1 ruas lengkoas
2 lembar daun jeruk
Garam secukupnya
Kaldu ayam secukupnya
Kaldu bubuk secukupnya
Minyak untuk mengorengTepung roti
1 butir telur
1 sdm susu evaporasi","3 bh bawang merah
2 siung bawang putih
2 bh kemiri","1. Untuk ketan : Masak beras dengan susu evaporasi dan santan beri daun salam dan serai masak hingga asat jgn sampai gosong ya.
2. Kukus aronan ketan hingga matang.
3. Untuk isian : tumis bumbu halus hingga harum masukan suwiran ayam beri daun salam lengkoas, garam, kaldu lada bubuk aduk rata. Masukan susu evaporasi masak hingga ayamnya kering tidak basah.
4. Ambil 1 sdm ketan beri isian ayam suwir bentuk bulat pipih .
5. Celupkan kedalam kocokan telur lalu gulingkan kedalam tepung roti.
6. Goreng lemper hingga kuning kecoklatan.
7. Sajikan dengan Mayones dan saus sambal."
199,https://resepmamiku.com/tahu-masak-lobak-manis-vianney_lim99,"6 buah tahu putih ukuran kecil (kalau pake tahu yg besar, silakan sesuaikan sendiri ya), potong2 sesuai selera
50 gr lobak manis, cincang kasar
100 gr daging ayam/babi cincang
1,5 sdm kecap asin
1 sdm gula pasir
1/3 sdt merica
200 ml air
1 sdm cuka masak",,"1. Goreng tahu sampai berkulit, angkat dan tiriskan.
2. Keluarkan minyak bekas goreng tahu, sisakan sedikit di wajan. Tumis lobak manis sampai wangi, sisihkan ke pinggir wajan.
3. Masukkan daging cincang, aduk sampai berubah warna. Tambahkan kecap asin, aduk.
4. Tuang air, tambahkan gula dan merica. Masak sampai kuah cukup meresap di tahu. Terakhir tambahkan cuka. Aduk sebentar, angkat dan sajikan."
200,https://resepmamiku.com/ikan-masak-bumbu-kunyit-vianney_lim99,"500 gr ikan tenggiri potong (bisa diganti dengan ikan lain)
1 sdt garam
1 sdt merica
*Marinasi min. 1/2 jam2 bh kunyit segede jempol
4 siung bawang merah
3 siung bawang putih
3 btr kemiri sangrai
1 batang serai
1 ruas lengkuas
1 buah cabe rawit (bisa diskip kalau gak mau pedes)
Minyak sayur/air secukupnya1 sdt garam (sesuaikan dengan air yang dipakai)
1/2 sdt kaldu jamur
1/2 sdt merica
200 ml air
Minyak goreng","1. Goreng ikan sampai kecoklatan, angkat dan tiriskan.
2. Tumis bumbu halus sampai wangi, tuang air dan masukkan garam, kaldu jamur dan merica. Aduk rata dan biarkan mendidih.
3. Masukkan tenggiri goreng, aduk rata. Angkat dan sajikan.",
201,https://resepmamiku.com/bakmi-ayam-ala-abang2-gerobak-lim_henni,"500 gr Fillet paha ayam, pot dadu
1 batang Serai, geprek
2 lmbr Daun salam
5 lmbr Daun jeruk
4 sdm Kecap manis
1 sdt Gula pasir
1 sdt Garam
1 sdt Kaldu bubuk
1/2 sdt Merica
500 ml Air
1 batang Daun bawang besar, iris28 siung Bawang putih cincang
100 ml Minyak goreng
100 gr Kulit ayam, iris2
Air secukupnya250 gr Tulang ayam
1,5 liter Air
1 sdt Garam
1 sdt Kaldu ayam
1/2 sdt Merica","8 siung Bawang merah
6 siung Bawang putih
3 biji Kemiri
2 cm Jahe
1 sdt Kunyit bubuk
1 sdt Ketumbar
50 ml Minyak goreng","Tumis bumbu halus sampai matang, masukkan serai, daun salam, daun jeruk
Masukkan fillet ayam, tuang air bumbui dgn kecap, gula, garam, kaldu dan merica
Masak sampai ayam matang dan air menyusut , masukkan daun bawang, tumis bentar siap dijadiin topping.Panaskan minyak, masukkan kulit ayam, goreng sampai agak menguning
Masukkan bawang putih, goreng sampai kuning keemasan, matikan api
Pisahkan minyak bawang putih dan kulit ayam, sisihkan.Siapkan panci, tuang air panaskan sampai mendidih. Masukkan tulang ayam, rebus tulang dgn api besar sampai mendidih sekitar 5menit
Kecilin api, buang kotoran yg mengapung diatas, rebus tulang ayam sampai kaldunya keluar lebih kurang 30 menit
Masukkan garam, kaldu dan merica. Aduk2 bentar matikan api, siap dijadikan kuah bakmi."
202,https://resepmamiku.com/egg-muffin-cup-leenaa-hamiid,"3 butir telur ayam
6 Jamur champignon
Sayur bayam secukupnya
Keju cheddar secukupnya
5sdm Almond milk/soy milk
Garam & Lada secukupnya",,"1. Potong-potong jamur lalu tumis dengan sedikit olive oil sampai layu kemudian di sisihkan, lalu rebus daun bayam secukupnya sampai mendidih dan tiriskan
2. Campur jadi satu, telur, jamur, bayam, keju, susu, almond milk, garam dan lada
3. Panaskan muffin pan, semprot dengan sedikit olive oil, lalu masukan adonan, tunggu sampai permukaan kering dengan api sedang, dan siap disajikan"
203,https://resepmamiku.com/tahu-bumbu-dita_dwistyani,"1 bks tahu
Kecambah
Bawang merah goreng","1 sdt Bawang putih goreng
5 bh Cabai rawit atau secukupnya
Gula merah
Garam
Kacang goreng secukupnya
Petis udang
Kecap manis secukupnya1. Rendam tahu dengan garam dan bawang putih, kemudian goreng, dan potong2
2. Rebus kecambah (kalau ada timun boleh ditambahkan)
3. Ulek semua bumbu sambal, beri air secukupnya hingga konsistensi yang diinginkan dan koreksi rasanya
4. Plating tahu dan kecambah dalam piring lalu siram dengan bumbunya
5. Siap disajikan dengan taburan bawang merah goreng",
204,https://resepmamiku.com/soto-seger-boyolali-indahdapur,"500 gr daging sapi, potong kecil2","1 sdt merica butiran
2 butir kemiri
8 siung bawang merah, uleg kasar
5 siung bawang putih, uleg kasar1 ruas jari jahe, geprek
1 ruas jari lengkuas, geprek
1 batang sereh, geprek
2 lembar daun salam
3 lembar daun jeruk
3 sdt garam
1 sdt kaldu bubuk
1 sdm gula
1/2 sdt penyedap
2 liter air untuk merebus","1. Rebus daging sekitar 10 menit, buang air rebusan pertama. Rebus kembali dengan api kecil selama 2 jam, agar kaldu gurihnya keluar sempurna.
2. Masukkan daun salam, sereh, jahe, lengkuas & daun jeruk ke dalam air rebusan.
3. Tumis bumbu halus sampai harum, masukkan ke dalam air rebusan.
4. Beri garam, kaldu bubuk, penyedap rasa & gula, koreksi rasa sampai mendapatkan rasa yg pas.
5. Sajikan beserta pelengkapnya."
205,https://resepmamiku.com/sup-tahu-enoki-yscooking,"3 buah tahu putih potong2
1 paha ayam fillet iris
1 pak enoki buang akar
3 siung bawput
1 batang daun bawang","Kaldu bubuk
2 sdm kecap asin
1 sdm kecap ikan
Garam, merica","1. Tumis bawput hingga wangi, masukkan daging
2. Setelah pucat tuang air secukupnya, didihkan
3. Masukkan tahu, beri bumbu didihkan kembali
4. Masukkan enoki dan daun bawang, masak sebentar. Angkat."
206,https://resepmamiku.com/oseng-kfc-yscooking,"1 ayam kfc, suwir
3 siung bawpug iris
3 butir bawmer iris
Rawit sesuai selera
1 batang daun bawang
Kaldu jamur
Garam, merica",,"1. Tumis duo bawang dan rawit hingga wangi. Masukkan ayam
2. Beri bumbu, dikit saja ya bun krn ayamnya sudah enak. Aduk rata
3. Masak sampai bumbu meresap, beri daun bawang. Sajikan"
207,https://resepmamiku.com/ayam-goreng-sambal-ijo-dhiahoddie,"500 gr daging ayam
1/2 bungkus Racik Ayam
2 lbr daun salam
3 lbr daun jeruk
1 batang serai
Garam secukupnya",,"1. Rebus daging ayam sebentar, buang airnya. Beri Racik ayam, daun salam, daun jeruk, serai dan garam, tuang air dan ukep sampai ayam matang. Angkat.
2. Goreng ayam sampai kuning kecoklatan, angkat dan tiriskan.
3. Sambal ijo : goreng bahan sambal setengah matang, angkat dan haluskan.
4. Tumis sambal, beri gula, garam dan kaldu bubuk, masak hingga minyak keluar, angkat.
5. Sajikan ayam goreng, sambal ijo dan lalapan."
208,https://resepmamiku.com/capjai-jawa-fitriyas_widodo,"Kubis secukupnya, potong2
1 buah wortel, potong
Sawi, potong
Jamur kuping
kembang Kol secukupnya
Daun bawang,potong27 sdm terigu pro sedang
1 butir telur","4 siung bawang putih
2 siung bawang merah
1 butir kemiri
1/2 sdt merica butiran","Tumis bumbu halus sampai matang dan wangi
Masukan semua sayuran dan beri air secukupnya
Tambahkan garam gula saus tiram saus sambal kaldu bubuk
Masukan Kekian kw dan koreksi rasa
Masak sampai air agak surutCampur bahan lalu beri air dan aduk sampai rata (gak usah terlalu encer)
Beri garam,lada,kaldu
Goreng sampai matang (kayak bikin dadar telur),adonan aku bagi dua lalu di goreng,biar matang merata
Setelah dingin, potong sesuai selera"
209,https://resepmamiku.com/nugget-cabe-garam-laysisilia,"1 pack Kanzler, goreng, potong jadi 4 bagian
7 siung bawang putih, cincang
5 bh cabe keriting merah,
1 btg daun bawang, iris halus
1 sdt garam
1 sdt gula
1 sdt lada bubuk
Minyak goreng",,"1. Panaskan minyak. Tumis bawang putih, cabe merah keriting hingga wangi dan berubah warna Masukkan daun bawang Tumis hingga wangi
2. Masukkan kanzler yang sudah digoreng dan dipotong. Aduk rata.
3. Bumbui dengan garam, gula dan penyedap.Aduk rata. Angkat.
4. Sajikan bersama dengan nasi putih anget dan taburan daun bawang. Sajikan segera"
210,https://resepmamiku.com/ayam-kemangi-suwir-annasupriyanto,"250 gr dada ayam filet
Kemangi secukupnya
1 btg sere
2 lbr daun jeruk
Garam gula pasir bubuk kaldu secukupnya
30 ml air lebih kurang / boleh di skip","25 cabe merah keriting
1 ruas kunyit
5 siung bawang merah
4 siung bawang putih
2 btr kemiri
Sediki jahe
2 buah tomat Cheri /tomat biasa
Sedikit langkuas aku skip","1. Ayam cuci bersih kasi perasan jeruk nipis dan garam rendam 20 mnt kemudian bilas
2. Rebus ayam 10 mnt angkat tirskan
3 suwir” ayam sisihkan
4. Cuci kemangi ambil daunya sisihkan
5. Tumis bumbu halus masukkan btg sereh daun jeruk ayam aduk rata tambahkan garam gula bubuk kladu aduk rata masukkan air masak hingga matang koreksi rasa jika sdh pas masukkan daun kemangi aduk rata angkat sajikan"
211,https://resepmamiku.com/steak-tempe-dynasr_photography,"1 papan tempe kukus
2 sdm tepung terigu
1 sdt kaldu bubuk4 sdm saus barbeque
1 sdm kecap manis
1 buah bawang bombay
2 siung bawang putih",,"1. Kukus tempe 5 menit kemudian selagi hangat hancurkan kemudian campur dgn tepung agar padat.
2. Bentuk bulat pipih kemudian panggang d teflon anti lengket dgn api kecil sampai mateng agak gosong
3. Bawang putih d cincang halus d tumis kemudian masuk irisan bawang bombay, masukan saus dan kecap beri sedikit air, garam gula secukupnya sambil di cicipi.
4. Penyajian : Tata steak tempe siram dgn saus dan tambahin sayuran rebus wortel, jagung manis dan buncis."
212,https://resepmamiku.com/singapore-chiken-rice-fransiskaailen,"5 PCS BAWANG PUTIH (CHOP)
3 CM JAHE (CHOP)
1 SDM MARGARIN
500 GR BERAS
750 ML KALDU AYAM
2 SDM KECAP ASIN
1 SDT KALDU JAMUR
2 SDM MINYAK WIJEN
5 PCS PAHA AYAM FILLET",,"1. Lelehkan margarin.
2. Tumis bawang putih dan jahe hingga kecoklatan.
3. Masukan beras, aduk hingga tercampur rata.
4. Tambahkan kecap asin, kaldu jamur, dan minyak wijen.
5. Tambahkan ayam.
6. Masak dengan rice cooker hingga matang."
213,https://resepmamiku.com/sate-ikan-kukus-palembang-orincookies,"200 gram ikan Tilapia
5 bh bawang merah
2 siung bawang putih
1/2 sendok makan lada butiran
Garam secukupnya
Kaldu ayam secukupnya
100 ml santan instant
1 butir telur
2 sendok makan tepung tapioka ( optimal )
2 buah cabai merah besar iris
1 batang daun bawang iris
100 ml air dingin",,"1. Haluskan ikan Tilapia dengan chopper masukan air es aduk rata hingga mengental
2. Haluskan bawang putih dan lada lalu masukan dalam adonan ikan masukan juga irisan bawang merah daun bawang telur garam kaldu ayam dan santan aduk hingga rata
3. Masukan tepung tapioka aduk rata kembali
4. Ambil 1 lembar daun pisang masukan 1 sdm adonan ikan beri irisan cabe merah lalu bungkus lakukan hingga adonan habis
5. Kukus sate ikan hingga matang"
214,https://resepmamiku.com/sop-tahu-mix-sayur-jamur-ketutarsini,"3 potong tahu putih (potong kecil2)
1 butir telur
Wortel potong dadu
Sawi putih
Daun bawang
Jamur Kancing
Jamur Enoki
1 sdm maizena 2 sdm air putih
3 siung bawput cincang
1/2 ruas jari jahe cincang
Secukupnya kaldu bubuk, merica bubuk, saos tiram, kecap asin, merica bubuk dan air putih",,"Masak orak arik telur, kemudian masukkan bawput jahe, tumis hingga wangi, masukkan wortel & air putih
Masukkan sawi putih, masak hingga sayuran agak layu, masukkan tahu, daun bawang & jamur, bumbui dgn bumbu lainnya, koreksi rasa, terakhir bisa tambahkan larutan maizena, masak sebentar, jika sudah pas, angkat & sajikan hangat2"
215,https://resepmamiku.com/bubur-ikan-tilapia-orincookies,"200 gr ikan tilapia
1 liter air
100 gr beras ( rendam 30 menit )
2 cm jahe memarkan
2 siung bawamg putih haluskan
1 sdt kecap ikan
1/2 sdt kecap asin
Kaldu ayam secukupnya
Sedikit minyak wijenCakwe
Daun bawang",,"1. Rebus beras jahe bawang putih masak hingga menjadi bubur sambil di aduk terus ya
2. Masukan kecap asin kecap ikan kaldu ayam lada bubuk minyak wijen lalu masuk ikan tilapia aduk rata masak hingga ikan matang.
3. Sajikan dengan bahan pelengkap"
216,https://resepmamiku.com/heci-udang-plasa-cake,"250 gr Udang cincang kasar
100 gr tauge
100 gr Wortel
100 gr Buncis
100 gr Kubis
5 Daun bawang potong kecil
2 seledri potong halus
5 bawang merah haluskan
5 bawang putih haluskan
2 sdm bawang merah goreng
225 gr tepung terigu
100 gr tepung beras
400 ml air
2 sdt Garam
2 sdt kaldu jamur
1 sdt gula pasir
1 sdt merica
1⁄2 sdt royco",,Campur semua bahan (konsistensi adonan sedang tidak encer tidak kental) lalu goreng dengan menggunakan cetakan bakwan dalam minyak yg telah panas dengan api sedang hingga matang.
217,https://resepmamiku.com/bakmie-goreng-kucai-lim_henni,"250 gr Mie basah kuning
6 siung Bawang putih cincang
2 Butir telur bebek
6 bh Bakso udang (homemade)
50 gr Tauge
50 gr Kucai
3 sdm Kecap manis
1 sdm Kecap asin
1 sdm Kecap ikan
1 sdm Saus tiram
1/4 sdt Merica bubuk
1 sdm Minyak wijen
Minyak goreng secukupnya
Air secukupnya",,"1. Tumis bawang putih dgn minyak sampai harum masukkan bakso udang, tumis bentar
2. Masukkan telur, aduk2
3. Masukkan mie basah beri semua bumbu kecap lainnya, bs beri sedikit air
4. Tambahkan kucai dan tauge, aduk2 bntr siap disajikan."
218,https://resepmamiku.com/ikan-bakar-rempah-mariaulfah1357,"1 ekor ikan, bersihkan
3 sdm kecap manis
1/2 bks Desaku Marinasi","2 siung bawang putih
1 batang serai
1 ruas lengkuas","Campurkan bumbu halus dengan bumbu Marinasi & kecap manis, lalu balurkan ke ikan. Diamkan 30 menit. Bakar sampai matang."
219,https://resepmamiku.com/tahu-ikan-saus-tiram-galuh_nurina,"Tahu sutra / tahu putih biasa
Bahan Fish Cake :
150 gr daging ikan ( me : daging ikan tenggiri)
150 gr udang
1 sdt garam
1 1/2 sdm gula
3/4 lada
1 sdt kaldu bubuk
1 sdm minyak wijen
4 gr jahe
70 gr Tepung Sagu
100 ml air dingin
1 helai daun bawang iris
2 bawang merah haluskan
3 bawang putih haluskan2 sdm @forvita.idn
4 sdm saus tiram
1 sdt kecap asin
1 sdt minyak wijen
2 ruas jahe
2 sdm gula
1 sdm brown sugar
1/4 sdt kayu manis
1 sdt garam
1 sdt kaldu bubuk
500 ml air
1 helai daun bawang iris
1/2 sdm maizena 25 ml air",,"1. Campur semua bahan fish cake (saya menggunakan chopper) kecuali tepung sagu.. Setelah halus masukkan tepung sagu dan daun bawang iris lalu mixer kembali sebentar hingga rata..
2. Ambil potongan tahu kerat bagian tengahnya, kemudian isi dengan adonan fish cake.. beri potongan nori di bagian tengahnya lalu beri sedikit wijen.. Kukus hingga matang..
( Saya modifikasi dengan tambahkan potongan tahu dibentuk kepala ikan dan ekor lalu letakkan di depan dan belakang dagingbikan..beri hiasan mata dan mulut dari nori)
3. Setelah matang sisihkan dan lanjut membuat saus
4. Saus : Dalam wajan, lelehkan @forvita.idn kemudian tambahkan seasoning yang tertulis di bahan.. Icip rasa.. Terakhir kentalkan dengan larutan maizena..
5. Sajikan tahu ikan di piring lalu guyur dengan saus tiram hangat.. Hmm.. yumny"
220,https://resepmamiku.com/tumis-kornet-kentang-lilyminarosa,"1 kaleng kecil kornet (198 gr)
1 bh kentang, potong dadu, goreng
1 bh wortel, potong dadu, rebus
2 btg daun bawang, iris
1/2 bh bombay, cincang
4 bh bawang merah, iris/cincang
3 bh bawang putih, cincang
1 sdm kecap manis
1 sdm saus tomat
Lada",,"1. Tumis semua bawang sampai wangi, masukkan kornet, tumis sampai kornet agak kering dan warna agak gelap
2. Masukkan ketang yg sudah digoreng, wortel dan daun bawang, aduk rata sebentar, tambahkan kcp manis, saus tomat dan lada, aduk rata, sajikan"
221,https://resepmamiku.com/serundeng-daging-dynasr_photography,"250 gr daging sapi
250 gr kelapa parut
300 ml air
3 sdm gula merah
1 sdn air asam jawa
5 lembar daun jeruk
2 lembar daun salam
2 batang serai geprek","2 buah cabe merah
10 siung bawang merah
8 siung bawang putih
4 butir kemiri
1 ruas kunyit
1 sdm ketumbar
1 sdt lada halus
1 sdm Kaldu Sapi GORME","1.Tumis bumbu halus kemudian masukan irisan daging yg sudah direbus, masukan daun salam, daun jeruk, serai, daun jeruk.
2. Masak sambil di aduk terus sampai serundeng kering dengan api sedang cenderung kecil agar matang merata dan tidak gosong."
222,https://resepmamiku.com/mie-kangkung-ayam-qiutin-kitchen,"250 gr mie
100 gr ayam fillet, potong2
50 gr udang
1/2 bawang bombay, iris
3 buah jamur hioko kering, rendam dalam air panas, sisihkan
1 sdm saus tiram
1 sdt kecap ikan
3 sdm kecap manis
3 lembar daun salam
2 lembar daun jeruk
1 sdm tepung maizena untuk mengentalkan
Garam, gula dan kaldu jamur secukupnya
500 ml Air kaldu ayam (air dr tulang ayam yang direbus)4 siung bawang merah
4 siung bawang putih
1/4 sdt lada bubuk",,"1. Topping ayam: Tumis bumbu halus hingga wangi, masukan bawang bombay aduk rata masukan daun salam dan daun jeruk.
2. Masukan ayam dan udang aduk rata. Masak hingga berubah warna. Masukan jamur hioko, beri saus tiram, kecap asin, kecap ikan dan kecap manis aduk rata. Beri air kaldu ayam masak hingga mendidih dan bumbu meresap ke ayam . Beri tepung maizena yang sdh di beri air. Aduk2 hingga mengental.
3. Cara penyajian: tata mie dalam mangkok tambahkan kangkung dan taoge di atasnya siram dengan topping ayam dan kuah , taburkan bawang merah goreng, kucurkan dengan jeruk limo, dan beri sambal.
4. Siap untuk di santap."
