,link,bahan,bumbu,metode
22,https://resepmamiku.com/bakwan-perahu-kriuk-dapoerliandra,"Kulit pangsit
1/4 buah Kol ukuran sedang
2 buah Wortel
100 gr Tauge
2 batang Daun bawang
3 buah Sosis
250 gr tepung terigu
50 gr tepung beras
50 gr tepung maizena
3 siung bawang putih, haluskan
3 siung bawang merah, haluskan
2 sdm garam,
1 sdm kaldu bubuk,
1/2 sdt ketumbar bubuk,
330 ml air3 siung bawang merah
3 siung bawang putih
6 buah cabe merah kriting
6 buah cabe rawit
80 gr kacang goreng
3 lembar daun jeruk
500 ml air
1 sdm cuka
50 gr gula merah
1 sdt garam
1 sdt gula pasir
1/4 sdt kaldu bubuk",,"1. Bentuk kulit pangsit menjadi perahu.
2. Potong potong sayuran dan sosis lalu campur semua bahan, aduk rata.
3. Masukan adonan bakwan ke dalam pangsit.
4. Goreng hingga matang.
5. Angkat, sajikan bersama sambal kacang"
23,https://resepmamiku.com/oriental-fried-chicken-wings-yscooking,"15 buah sayap ayam, buang bagian lancip.
Tepung tapioka secukupnya ( beri sedikit garam dan kaldu bubuk bila suka)
1 butir telur ayam","2 siung bawput haluskan
2 cm jahe haluskan
2 sdm kecap asin
1 sdm saus tiram
1 sdt bubuk ngohiong
1 sdt lada hitam bubuk
1 sdt lada putih bubuk
Garam
1 sdm tapioka","1. Bumbui ayam dgn bumbu marinasi min 1 jam
2. Masukkan telur aduk rata, lalu celup satu persatu ayam ke tepung tapioka, sampai terbalur rata ya
3. Goreng ayam di minyak panas sampai matang."
24,https://resepmamiku.com/sambel-goreng-kentang-ati-ampela-ayam-lisna_lisnawati71,"700 gr kentang, potong2 kotak kecil2, goreng hingga agak kering, sisihkan
300 gr ati ampela ayam, cuci bersih lalu masukkan dalam wajan, beri bumbu yang sudah dihaluskan (2 Siung bawang putih, 1 ruas jahe, 1 ruas kunyit, 1/2 sdt garam dan 1/2 sdt penyedap rasa), tambahkan 200 mil air, masak diatas kompor (ungkep hingga bumbu meresap dan airnya menyusut, angkat dan goreng jangan terlalu kering, lalu potong2 dan sisihkan/ati ampela nya mau direbus dulu tanpa bumbu juga boleh, tergantung selera ya ..
2 btg sereh
2 lmbr daun jeruk
1 sdm gula pasir
1 sdt penyedap rasa
3/4 sdt kaldu bubuk Royco sapi
1/4 sdt garam
50 mil air","12 buah cabe merah keriting, kalau gak suka pedas bisa di kurangi cabe merah keriting nya/dan di ganti cabe merah besar
5 siung bawang merah
4 siung bawang putih
3 butir kemiri","1. Tumis bumbu yang sudah dihaluskan dengan sedikit minyak goreng 4 sdm minyak goreng, masukkan sereh dan daun jeruk, tumis bumbu hingga matang dan harum, tambahkan air, beri garam, gula pasir, kaldu bubuk dan penyedap rasa, aduk rata dan cek rasa, masak hingga bumbu mengental
2. Kecilkan api, lalu masukkan kentang dan ati ampela ayam, aduk rata hingga agak kering, angkat dan sajikan dengan taburan bawang merah goreng"
25,https://resepmamiku.com/bakso-ikan-debbie_ariesthea,"500 gr Ikan tenggiri
125 gr Es batu
20 gr Garam (17 gr Garam 5 gr Kaldu jamur)
60 gr Putih telur
80 gr Sagu tani",,"1. Blender daging ikan tenggiri, es batu, putih telur, bawang putih, garam dan kaldu jamur (Saya menggunakan Food Processor Oxone OX-293).
2. Setelah halus dan tercampur rata, tambahkan sagu tani. Mix lagi sebentar sampai rata.
3. Bulatkan adonan bakso dengan tangan yang sudah diolesi minyak sayur. Masukkan bakso ke dalam air es.
4. Setelah semua selesai dibulatkan, rebus bakso di air mendidih sampai bakso mengapung ke atas dan matang.
5. Angkat dan celupkan kembali bakso ke air es supaya makin kenyal."
26,https://resepmamiku.com/gulai-daun-singkong-kecombrang-teri-medan-lim_henni,"1 ikat Daun singkong besar (kalau ikatan kcl 2 ikat)
1 bh Kecombrang (belah 4)
50 gr Teri medan (rendam air panas)
2 batang Petai
5 bh Cabe rawit merah utuh (kalau mau pedes bs diblender bersamaan dgn bumbu halus)
1 batang Serai (geprek)
1 ruas Lengkuas (geprek)
3 lmbr Daun salam
500 ml Santan kekentalan sedang (aku pake kara kecil 65 ml ditambah air)
1 sdt Gula
1/2 Garam
1/2 Kaldu bubuk (royco)","8 siung Bawang merah
4 siung Bawang putih
5 bh Cabe merah keriting (kalau mau pedes bs tambah cabe rawit)
Seruas Kunyit (sy pake yg bubuk 1/2 sdt)
4 biji Kemiri
Air sedikit tuk memblender
1/2 sdm Terasi medan (bakar/oseng bentar)","Rebus daun singkong tambahkan sedikit garam di air rebus, rebus bentar aja setelah itu tiriskan dan peras airnya, potong2 sisihkan
Oseng bentar terasi sampai harum, angkat naik sisihkan. Kemudian tuang minyak, goreng teri sampai matang kuning kecoklatan, sisihkan dan tiriskan minyaknya dari wajan sisanya sedikit tuk menumis bumbu.
Masih di wajan yg sama, tumis bumbu halus serai lengkuas d.salam dgn sedikit minyak sampai harum masukkan terasi tumis2 bntr
Tuang santan sambil diaduk terus sampai mendidih dgn api sedang, aduk trs jngn ampe santan pecah, bumbui garam, gula, kaldu bubuk
Masukkan kecombrang, daun singkong dan petai biarkan mendidih sebentar sambil diaduk terus.
Terakhir masukkan ikan teri goreng aduk2, tes rasa kalau da pas matikan api dan siap disajikan.
Selamat mencoba"
27,https://resepmamiku.com/bola-bola-tempe-krispi-dapoerliandra,"250 gram tempe kukus, haluskan
3 sdm tepung bumbu ayam crispy
6 siung bawang merah, haluskan
3 siung bawang putih, haluskan
Secukupnya garam
Secukulnya kaldu bubuk ayam
1/4 sdt lada bubuk
Air secukupnya (optional; dipakai bila adonan susah dibentuk)1 butir telur, kocok lepas
Secukupnya tepung terigu
Secukupnya tepung panir",,"1. Campur semua bahan, kecuali air aduk rata. Tambahkan air, bila adonan sulit dibentuk bulat.
2. Bentuk adonan bulat bulat.
3. Balur bulatan ke dalam tepung terigu, lalu celup ke adonan telur, kemudian balur ke tepung panir sampai rata.
4. Goreng menggunakan api sedang, hingga matang, angkat tiriskan.
5. Sajikan hangat dengan saos dan mayonaise."
28,https://resepmamiku.com/tumis-sawi-udang-dita_dwistyani,"250 gr udang, kupas cangkang
1 genggam sawi manis","3 siung bawang putih
3 bh cabai rawit1⁄4 sdt garam/secukupnya
1 sdt kaldu jamur/secukupnya
1 sdt gula/secukupnya
1 sdm saos tiram","1.Siapkan semua bahan dan bumbu .
2.Tumis bawang putih dan cabai hingga wangi,kemudian masukkan udang hingga berubah warna dan dilanjutkan masukkan sawi
3. Masukkan garam, kaldu jamur, gula dan saos tiram, aduk merata. Jangan lupa beri sedikit air agar bumbu meresap
4. Jangan lupa koreksi rasa, setelah rasanya sudah pas, siap untuk disajikan"
29,https://resepmamiku.com/sup-ikan-gurame-ala-oriental-yscooking,"2 ekor ikan gurame, potong2, sisihkan kepalanya
1 buah jeruk nipis
4 siung bawput cincang
1 jempol jahe geprek
1 genggam daun ketumbar/ seledri
1.5 sdm angcao/ cho
1 pak sawi asin
3 lbr sawi putih
1 buah lobak
1 buah tahu putih
Kaldu bubuk
3 sdm kecap asin
1 sdm kecap ikan
1/2 sdm gula
Garam, merica
2 sdm krimer aduk dgn air ( bole juga pake 200ml susu fullcream)
1 sdt minyak wijen",,"1. Lumuri ikan dgn jeruk nipis dan garam, biarkan 15 menit lalu goreng ( kepala jgn digoreng, untuk bikin kaldu)
2. Tumis bawput dan jahe sampai harum, masukkan angcao, tumis sebentar
3. Masukkan lobak, aduk rata. Tuang air/ kaldu ikan. Masak dgn api kecil sampai lobak empuk
4. Masukkan sisa sayuran dan bumbu. Didihkan kembali
5. Masukkan tahu dan krimer, aduk rata.
6. Menjelang diangkat masukkan ikan, daun ketumbar, dan minyak wijen. Didihkan sebentar. Sajikan1. Tumis duo bawang sampai harum dan kecoklatan
2. Masukkan air, didihkan. Masukkan kepala ikan. Masak dgn api kecil 30- 45 mnt.
3. Saring, dan ambil kaldunya."
30,https://resepmamiku.com/sup-jagung-telur-dhiahoddie,"1 bonggol jagung, serut
1 buah wortel, potong dadu
150 gr fillet ayam
3 butir telur, kocok lepas
1 sdm maizena air, larutkan
1 batang daun bawang
3 siung bawang putih
1/2 buah bawang bombai
Gula, garam, lada dan kaldu bubuk secukupnya",,"1. Tumis bawang bombai dan bawang putih sampai harum, masukkan fillet ayam, masak sampai berubah warna, angkat.
2. Rebus jagung dan wortel, masukkan tumisan ayam. Beri gula, lada, garam dan kaldu bubuk, masak sampai matang.
3. Tambahkan daun bawang dan telur kocok, aduk perlahan2 sampai telur matang.
4. Tuang larutan maizena, aduk2 sampai sup mendidih. Angkat dan siap di sajikan."
31,https://resepmamiku.com/honey-grilled-chicken-yscooking,"3 paha ayam fillet
3 siung bawput parut
2 cm jahe parut
2 sdm kecap manis
1 sdm saus tiram
1/2 sdt bubuk ngohiong
1 sdt minyak wijen
2 sdm kecap asin
1/2 sdt garam
1/2 sdt merica
1 sdm gula2 sdm madu",,"1. Tusuk2 ayam dgn garpu, lalu campur dgn semua bumbu di atas, aduk sampai rata. Biarkan meresap min 1 jam ( makin lama makin enak)
2. Siapkan teflon, oles dgn sedikit minyak, panggang ayam sampai matang. Dibolak balik ya. Atau pakai airfryer 8 mnt, balik fry lg 8 menit.
3. Siapkan wajan terpisah, masak saus sisa marinate ayam td sampai kental. Masukkan madu. Aduk rata. Masukkan ayam , masak sebentar sampai bumbu menempel.
4. Tunggu agak dingin.Potong2 ayam. Sajikan"
32,https://resepmamiku.com/udang-asam-pedas-mariaulfah1357,"500 gr udang, kupas kulitnya
1 siung bawang bombay
1 buah tomat, iris
1 batang bawang daun, iris
2 sdm saus cabe
2 sdm saus tomat
1 sdm saus tiram
Garam & gula pasir secukupnya
Ladaku merica bubuk secukupnya
Minyak untuk menumis","4 siung bawang putih
3 siung bawang merah
5 buah cabe merah
1 ruas jahe","Tumis bumbu halus sampai matang, masukkan bawang bombay, aduk sampai layu.
Masukkan tomat & udang, aduk. Masukkan garam, gula pasir, merica bubuk, saus tomat, saus cabe & saus tiram, aduk. Masukkan bawang daun, aduk sampai matang."
33,https://resepmamiku.com/chicken-and-carrot-potato-fritters-yscooking,"2 buah kentang besar, rebus. Haluskan
200gr ayam cincang
1 sdm bawang putih goreng
1 batang daun bawang cincang
1/2 wortel parut
Kaldu ayam bubuk
Garam, merica
1 butir telur
2 sdm terigu",,"Campurkan semua bahan, lalu bentuk sesuai selera.
Celup ke dalam telur, lalu goreng sampai kekuningan. Angkat."
34,https://resepmamiku.com/bumbu-urap-matthewmaureen,"1 bh kelapa parut
1 btg daun bawang iris
5 lembar daun jeruk
Gula merah, garam, kaldu jamur, air secukupnya","1/2 jempol kencur
15 bh cabe merah keriting
3 siung bawang putih1. Tumis dengan minyak bumbu halus masukkan kelapa parut aduk rata.
2. Tuang air secukupnya tambahkan garam, kaldu jamur, gula merah aduk-aduk hingga tercampur rata.
3. Gunakan api kecil masak hingga bumbu matang, masukkan irisan daun bawang, daun jeruk aduk-aduk, koreksi rasa.
4. Angkat siap pakai",
