,link,bahan,bumbu,metode
11,https://resepmamiku.com/mapo-tahu-lilyminarosa,"1 bh tahu sutra potong dadu
200 gr daging sapi cincang
5 bh jamur shitake (optional)
4 bh bawang putih
1 cm jahe cincang
1 sdm kecap ikan
1 sdm kecap asin
1 sdm saus tiram
3-4 sdm saus sambal
1 sdm chili flakes/bubuk cabe
1/2 sdm sichuan pepper, seduh air panas
Secukupnya kaldu bubuk, garam, gula, lada
1 sdm minyak sayur 1 sdm minyak wijen
2 btg daun bawang iris",,"1. Panaskan 1 sdm minyak sayur 1 sdm minyak wijen, tumis bawang putih dan jahe sampai wangi, masukkan daging, tumis sampai berubah warna
2. Masukkan bubuk cabe, chili flakes, air, kcp asin, kcp ikan, saus sambal, aduk rata, tambahkan air seduhan sichuan pepper, air biasa, kaldu bubuk, sedikit gula dan lada
3. Tunggu mendidih, masukkan tahu dan larutan maizena, didihkan kembali, masukkan daun bawang, aduk rata, sajikan"
12,https://resepmamiku.com/ikan-suwir-bumbu-bali-lilyminarosa,"1 kg ikan kembung
Garam, gula, kaldu bubuk, lada","7 bh bwg putih
12 bh bwg merah
5 cabe merah besar (buang biji spy ga pedas)
1 btg sereh ambil putih nya
2 lbr daun jeruk, buang tulang tengah nya
Seruas kencur
1/2 sdt terasi
Seruas jari kunyit, bakar / 1 sdt bubuk kunyit1. Goreng ikan, suwir2 (sy goreng pakai air fryer)
2. Tumis bumbu halus sampai wangi, masukkan garam, gula, kaldu bubuk, lada, aduk rata, masukkan ikan suwir, aduk rata kembali, koreksi rasa, sajikan",
13,https://resepmamiku.com/tumis-pedas-kerang-dara-qiutin-kitchen,"300 gr kerang dara kupas
1 buah jeruk nipis
Petai , kupas
1 ruas jahe
2 siung bawang putih, geprek
1 buah serai, geprek
3 lembar daun jeruk
1/2 siung bawang bombay, iris
3 siung bawang putih, iris
1 ruas lengkuas, geprek
4 buah cabe keriting merah, iris
3 buah cabe hijau, iris
3 buah cabe rawit, iris
2 sdm saus tiram
2 sdm kecap manis
Garam , merica dan kaldu jamur secukupnya
100 ml air
Minyak untuk menumis",,"1. Baluri kerang dara dengan air jeruk nipis dan 1 sdt garam. Diamkan 15 menit dan cuci bersih kembali.
2. Rebus air masukan bawang putih geprek dan jahe. Masak hingga mendidih. Masukan kerang dara. Masak hingga 5 menit. ( untuk menghilangkan bau amis)
3. Tumis bawang bombay, bawang putih , lengkuas, serai dan daun jeruk masak hingga bumbu harum, masukan irisan cabe merah, cabe hijau dan cabe rawit.
4. Masukan kerang dara beri saus tiram dan kecap manis . Beri garam, merica dan kaldu jamur , aduk rata.Tuang air. Aduk rata. Masak hingga air menyusut dan matang. Masukan pete, aduk rata dan masak sebentar. Matikan api .
5. Siap di sajikan"
14,https://resepmamiku.com/balado-ampela-ayam-dita_dwistyani,"250 Gr Ampela Ayam (Marinasi Dengan Jeruk Nipis,garam Dan Lada Bubuk Secukupnya)","10 siung bawang merah (uk bawang kecil2, kalau bawang besar mungkin cukup pakai 5 siung saja)
1 bh cabai merah besar
15 bh cabai keriting merah (sesuai selera)
1 sdt ketumbar
1 blok gula merah (sekitar 50 gr)1 sdt garam
1 sdt kaldu bubuk","1. Cuci bersih ampela kemudian marinasi dengan perasan air jeruk nipis, garam dan gula.
2. Setelah itu cuci bersih kembali ampela dan goreng hingga setengah matang
3. Rebus bawang merah, cabai besar dan cabai keriting agar mudah di ulek
4. Setelah lunak, angkat kemudian ulek bumbu bersama dengan ketumbar dan gula merah.(agar mudah menguleknya di awal, beri sebagian garam)
5. Tumis bumbu dengan minyak secukupnya
6. Masukkan garam dan kaldu jamur, kemudian aduk merata
7. Masukkan ampela, kemudian beri air secukupnya. Aduk merata hingga ampela dan bumbu tercampur rata
8. Biarkan airnya sat kemudian koreksi rasanya dan angkat
9. Sajikan selagi hangat"
15,https://resepmamiku.com/cah-sawi-putih-ayam-yscooking,"100gr daging ayam fillet iris tipis
4 lbr sawi putih iris 1 cm
2 siung bawput cincang
1 batang daun bawang iris ( pisahkan putih dan hijau)
1 sdm saus tiram
2 sdm kecap asin
1 sdm kecap ikan
Garam, merica
Larutan maizena
1 sdt minyak wijen",,"1. Bumbui ayam dgn sedikit kecap asin, merica dan 1sdt maizena. Biarkan 15 menit
2. Tumis bawput dan daun bawang bagian putih sampai wangi, masukkan daging, tumis sampai pucat.
3. Masukkan sawi dan bumbu, aduk rata.
4. Tuang air setengah tumisan, setelah mendidih kentalkan dgn larutan maizena.
5. Setelah mendidih masukan daun bawang hijau dan minyak wijen. Angkat"
16,https://resepmamiku.com/tahu-telur-yscooking,"2 buah tahu putih, potong kotak, goreng
3 butir telur, kocok lepas
Tauge secukupnya, rendam air panas
Garam, merica
1 sdm tepung beras
Bawang goreng
Daun bawang6 sdm kacang tanah goreng
3 cabe rawit
2 bawput
Air asam
Gula merah
Kecap manis
Garam",,"1. Campur tahu dgn telur, beri tepung beras, garam dan merica. Dadar
2. Taruh tauge di atas tahu telur, siram dgn saus.
3. Sajikan dgn taburan daun bawang dan bawang goreng"
17,https://resepmamiku.com/chicken-wings-sarongsarie,"– 1kg sayap ayam,potong jd 2 atau 3 bagian
– 4 sdm kecap manis
– 3 sdm saos tiram
– 2 sdm minyak wijen
– 4 sdm madu
– 2 sdm brown sugar
– 1 sdm lada
– 1 sdm bawang putih bubuk
– 1 sdt kaldu bubuk
– 1/2 sdt garam",,"– cuci bersih ayam
– siapkan bowl,campur smua bahan jadi satu beserta ayamnya, aduk rata
– diamkan di kulkas semalaman (bukan freezer ya)
– kemudian tata di loyang yg dilapisi kertas aluminium,panggang dengan oven selama 30-40menit suhu 180 api atas bawah
( Sesuaikan oven masing2 ya)
– sambil dicek dan dibalik ayamnya kalau 1 sisi suda kecoklatan
– siap disajikan dengan kentang goreng / nasi jangan lupa saos sambal mayonese"
18,https://resepmamiku.com/tumis-terong-ungu-bulet-dita_dwistyani,"10 bh terong ungu bulet,potong potong
1 sdm teri medan","2 siung bawang merah
1 siung bawang putih
3 bh cabai rawit merah
¼sdt garam
½ sdt kaldu jamur
1 sdt gula","1. Potong potong semua bahan
2. Tumis bumbu iris hingga matang
3. Masukkan teri medan dan aduk merata
4. Masukkan potongan terong, beri garam,gula,kaldu jamur dan air secukupnya
5. Masak hingga matang,koreksi rasa dan sajikan"
19,https://resepmamiku.com/cah-sawi-bakso-mela-wati,"1 ikat sawi hijau iris
5 buah pentol iris
1 telur
1sdm saos tiram
1sdt kecap manis
1/2sdt lada
Garam
Penyedap","1buah cabe Besar iris
3bawang merah iris
2 bawang putih iris","1. Tumis bumbu sampai harum, masukkan telur, aduk aduk
2. Masukkan irisan pentol, aduk rata
3. Masukkan saus tiram aduk aduk dan beri sedikit air
4. Masukkan sayur sawi dan kecap manis, cek rasa, sajikan"
20,https://resepmamiku.com/bebek-kecap-ungkep-lim_henni,"1 ekor bebek kecil (setelah buang kepala dan kaki sisa 650 gr)
4 siung bawang putih (geprek)
1 bh bunga lawang
2 sdm saus tiram
3 sdm kecap manis
3 sdm kecap asin
25 gr gula merah
1/4 sdt merica
(kalau kurang asin atau manis bs tambahkan garam dan gula pasir lg ya)","6 siung bawang putih
4 siung bawang merah
1 sdm tauco
1 cm jahe
2 cm lengkuas
1 batang sereh (ambil putihnya aja)","Cuci bersih bebek pot sesuai selera lumuri dgn jeruk nipis diamkan bntr tuk membuang bau amisnya, setelah itu cuci bersih
Tumis bumbu halus, bwng pth geprek dan bunga lawang dgn minyak hingga harum ,masukan bebek ,aduk rata tambahan kecap, saus tiram, gula, merica ,aduk rata tumis bentar
Tambahkan air ,ungkep hingga bebek empuk (kurang lbh 2jam) dan air nya menyusut sisa dikit ,siap disajikan"
21,https://resepmamiku.com/telur-barendo-talua-barendo-matthewmaureen,"2 btr telur ayam
1 btg daun bawang iris tipis
3 siung bawang merah iris tipis
4 bh cabe rawit iris
2 sdm air matang
Garam, kaldu jamur secukupnya",,"1. Siapkan wadah pecahkan telur masukkan irisan daun bawang, cabe, irisan bawang tambahkan garam, kaldu jamur, air aduk hingga tercampur rata. Koreksi rasa
2. Goreng dalam minyak panas yg agak banyak lalu siram-siram hingga matang kecoklatan. Jangan lupa di bolak-balik.
3. Angkat sajikan dengan sambal kesukan"
22,https://resepmamiku.com/rica-ceker-norita_foods,"1/2 kg ceker
Daun kemangi secukupnya
1 cm Lengkuas geprek
1 batang sereh geprek
2 lembar daun salam
1 lembar daun jeruk
Air secukupnya
1 buah tomat
Garam secukupnya
Penyedap secukupnya
Minyak untuk menumis","5 siung Bawang merah
3 siung Bawang putih
1/2 cm unyit
10 Cabe keriting merah
6 Cabe rawit
Jahe secukupnya
3 butir Kemiri","1. Cuci ceker sampai bersih, rebus sampai empuk, sisihkan
2. Tumis bumbu halus, sampai harum masukkan, tomat iris sereh, daun salam, daun jeruk, lengkuas
3. Masukkan ceker, aduk sampai tercampur rata, tambahkan air, garam, gula, dan penyedap. Masak hingga air menyusut
4. Setelah itu masukkan daun kemangi, masak sebentar."
23,https://resepmamiku.com/sambal-kentang-hati-ampela-lim_henni,"300 gr kentang (pot dadu)
200 gr ati ampla
2 batang petai
1 ruas lengkuas
1 tangkai sereh
3 lmbr daun salam
3 lmbr daun jeruk
Gula, garam, kaldu bubuk secukupnya","6 siung bwng merah
4 siung bwng putih
5 batang cabe merah keriting","1. Goreng kentang hingga kering
2. Rebus ati ampla ,potong2 goreng bentar
3. Tumis bumbu halusserehlengkuasd.salam.jeruk hingga harum dan matang dgn minyak
4. Masukan kentang ,ati ampla dan petai ,tambahkan gula, garam dan kaldu bubuk ,aduk rata tumis hingga semuanya matang dan harum berminyak ,tes rasa siap disajikan"
24,https://resepmamiku.com/nasi-goreng-sapi-cabe-ijo-dishby_ifah,"2 piring nasi putih dingin
100 gram daging sapi, potong tipis kecil
(¼ sdt baking powder ¼ sdt baking soda)
5 buah cabe ijo besar, potong”
Sedikit kecap manis
Kaldu bubuk secukupnya
Garam secukupnya
Minyak goreng secukupnya","6 buah cabe ijo besar
10 buah cabe rawit ijo
5 siung bawang merah
2 siung bawang putih","1. Campur daging dngn baking powder dan baking soda.. Remas” hingga rata .. Diamkan 15 menit lalu bilas hingga bersih, sisihkan
2. Panaskan minyak, tumis bumbu halus hingga harum, lalu masukan daging dan tumis hingga berubah warna
3. Masak daging dngn api kecil hingga matang, lalu masukan cabe ijo lalu tumis kembali hingga layu
4. Masukan nasi putih, aduk hingga rata .. Kemudian tambahkan kaldu bubuk, garam, dan kecap manis .. Aduk hingga merata
5. Cek rasa, jk sdh pas .. Angkat dan sajikan dngn acar dan telur ceplok"
25,https://resepmamiku.com/gulai-ayam-kacang-merah-lisna_lisnawati71,"– 350 gr Daging Ayam
– 250 gr Kacang Merah
– 1 btg sereh geprek
– 2 lmbr daun salam
– 300 mil santan (65 mil santan instanair)
– 800 mil air kaldu rebusan Ayam
– gula pasir, garam dan kaldu bubuk secukupnya","– 8 buah cabe merah keriting
– 4 siung bawang merah
– 4 siung bawang putih
– 4 butir kemiri
– 1 ruas jahe
– 1/2 ruas kunyit
– 1 sdt ketumbar","1. Rebus daging ayam kurang lebih 20 menit, angkat dari air kaldu rebusannya
2. Rebus kacang merah selama 30 menit, angkat dan tiriskan, buang air rebusannya
3. Tumis bumbu yang dihaluskan, masukkan sereh dan daun salam, tumis hingga harum dan matang
4. Lalu masukkan ayam dan kacang merahnya, aduk dan tambahkan air kaldu rebusan ayam, masak hingga mendidih
5. Setelah mendidih masukkan santan, aduk dan masak hingga santannya mendidih, tambahkan gula pasir ,garam dan kaldu bubuk secukupnya, cek rasa, jangan lupa aduk sesekali agar santan tidak pecah
6. Setelah airnya sedikit menyusut dan kacang merahnya empuk, angkat dan sajikan"
26,https://resepmamiku.com/ca-sayuran-dapur_dyna,"1 buah wortel iris serong tipis
2 batang pokcoy, potong
5 buah jagung muda, iris tipis serong
10 butir bakso iris
50 gr jamur kuping, potong kasar
1 buah daun bawang di iris tipis
2 butir telur kocok lepas, di goreng orak arik
2 buah cabe merah besar
2 buah cabe hijau besar","3 siung bawang putih iris tipis
2 buah bawang merah iris tipis
1/2 sdt garam
1 sdm gula
1/4 sdt merica halus
1 sdt kecap asin
1 sdm saos tiram
1 sdt kecap ikan","1. Tumis bumbu bawang putih cincang tumis sampai wangi, masukan semua bumbu kemudian daun bawang, wortel, caisim, jamur kuping.
2. Masukan telur orak arik, kasih air dikit, aduk rata dan tes rasa."
27,https://resepmamiku.com/belut-masak-kuning-yoenitaa,"600 gr belut, bersihkan
2 Cabe merah besar
2 cabe hijau besar
1/4 sdt kunyit bubuk
1/4 sdt lada bubuk
Garam, gula pasir
Air sckpnya","7 butir bawang merah
5 siung bawang putih
3 butir kemiri
1/2 cm kencur
1 batang serah
1/2 sdt ketumbar","1. Potong2 belut kureb 1cm, perasi keruk nipis dan beri sdkt gara
2. Haluskan bahan bumbu halus
3. Panaskan pan, lalu masukkan bumbuhalus
4. Masukkan kunyit bubuk, aduk rata, lalu masukkan ikan, tambahkan garam, gula pasir
5. Masak hingga sdkt mengering, lalu tuangkan air, tutup pan biarkan air menyusut
6. Cek rasa, terakhir masukkn cabe merah, hijau yg sdh di pot2
7. Masak sebentar lalu angkat da sajikan"
28,https://resepmamiku.com/buncis-crispy-cabe-garam-intanratih_,200gr Buncis (Potong Ujungnya),,"1.campurkan semua bahan basah.
2.masukan buncis ke balur basah, lalu ke balur kering, lalu ke basah lagi. Goreng di minyak panas sampai kecoklatan. Angkat sisihkan.
3.bahan cabe garam:panaskan sedikit minyak, tumis bawang putih, cabe, dan daun bawang sampai harum. Masukan buncis tambahan garam, penyedap, merica dan bon cabe. Adu rata. Lalu matikan api. Siap sajikan"
29,https://resepmamiku.com/tumis-sawi-asin-yscooking,"1 pak kecil sayur asin, iris tipis
100gr daging ayam, iris
2 siung bawput cincang
2 butir bawmer iris
2 cabe merah iris serong
5 rawit iris
1 sdm saus tiram
Garam, merica
1 sdt gula",,"1. Tumis duo bawang, duo cabe sampai wangi. Masukkan ayam, tumis sampai pucat.
2. Masukan batang sayur asin, tumis sampai layu
3. Masukkan bagian daunnya serta bumbu, aduk rata
4. Tuang sedikit air, masak sampai matang"
30,https://resepmamiku.com/tumis-sayur-campur-yscooking,"1/2 buah wortel
10 buah putren
1 cup brokoli
3 lbr kol
2 siung bawput cincang
1 sdm saus tiram
2sdm kecap asin
1 sdm kecap ikan
merica",,"Tumis bawput sampai wangi. Masukkan sayuran dari yg paling lama matang dulu ya, beri bumbu. Aduk rata. Angkat. Beri olive oil bila suka."
31,https://resepmamiku.com/keong-bumbu-kacang-dita_dwistyani,"300 gr daging keong
3 br daun salam
3 rs jahe
2 rs lengkuas","4 siung bawang merah
2 siung bawang putih
5 bh cabai keriting merah
10 bh cabai rawit merah
30 gr kacang goreng (haluskan secara terpisah)¼ sdm gula
½ sdm kaldu jamur
1 sdm gula
1 sdm petis
4 sdm kecap manis
Note: banyaknya takaran bumbu di sesuaikan dengan banyaknya bahan yang digunakan1. Cuci bersih daging keong, kemudian rebus bersama dengan daun salam,lengkuas dan jahe hingga empuk. Kemudian cuci kembali dan tiriskan
2. Tumis bumbu halus hingga matang, kemudian masukkan kacang goreng yang sudah di haluskan juga
3. Masukkan petis dan beri air secukupnya, aduk merata
4. Masukkan daging keong rebus, aduk merata kembali, kemudian beri garam,gula,kaldu jamur dan kecap manis. Osyeng2 lagii hingga merata.
5. Tambahkan air jika diperlukan
6. Saat airnya sudah agak sat dan bumbu kacangnya mengental koreksi rasanya dan siap di sajikan",
32,https://resepmamiku.com/sambal-kacang-panjang-dita_dwistyani,"3 Btg Kacang Panjang
Bahan sambal:
2 siung bawang putih
4 siung bawang merah
6 bh rawit merah
1 bh tomat kecil
Bumbu:
Garam secukupnya
Gula pasir secukupnya
Note Banyaknya Takaran Bumbu Di Sesuaikan Dengan Banyaknya Bahan Yang Digunakan",,"1. Potong2 kacang panjang, kemudian goreng dan sisihkan, selain itu goreng semua bahan untuk sambelnya, tiriskan
2. Ulek sambal dan beri garam dan gula, setelah itu ulek kacang panjang gorengnya
3. Icip icip, kalau udah pass rasanyaa cusss ambil nasi anget,"
33,https://resepmamiku.com/pokcoy-cah-ayam-lilyminarosa,"250 gr ayam/daging, iris
1 sdm kcp asin, lada
1 sdm tepung sagu/maizena
*campur bahan diatas jadi satu
300 gr pokcoy / sawi / kailan / kangkung
5 bh bwg putih cincang
1 sdm saus tiram
1 sdm kcp asin
Garam/Kaldu bubuk, gula, lada
100 ml air
1 sdm tepung maizena/sagu, larutkan air",,"1. Tumis bwg putih sampai wangi, masukkan daging, tumis sampai berubah warna
2. Masukkan batang pokcoy, aduk sebentar, masukkan bagian daun nya, tambahkan saus tiram, kcp asin, kaldu bubuk, gula, lada, air, aduk rata
3. Tunggu mendidih dan sayur mulai layu, masukkan larutan maizena/sagu, aduk sampai kekentalan yg diinginkan, tunggu mendidih lagi, angkat, sajikan"
34,https://resepmamiku.com/telur-ceplok-kecap-yscooking,"5 buah telur ayam, ceplok
2 siung bawang putih cincang halus
2 siung bawang merah cincang halus
5 buah cabe rawit belah dua
1 batang daun bawang iris
1 sdm saus tiram
2 sdm kecap manis
1 sdt gula
Garam dan merica
100 ml air",,"1. Tumis duo bawang sampai harum. Masukan rawit.
2. Beri kecap manis, gula, garam dan merica. Tuang air. Aduk rata. Koreksi rasa.
3. Masukan telur. Masak sampai menyerap dan kuah kental.
4. Menjelang diangkat masukan daun bawang."
35,https://resepmamiku.com/ayam-goreng-bawang-putih-qiutin-kitchen,"1 kg paha ayam, potong2
1 jeruk nipis
1 sdt garam
1 butir telur
3 sdm tepung maizena
1 genggam bawang putih beserta kulit, geprek
1 sdt garam
1/2 sdt gula
1/2 sdt kaldu jamur
Minyak untuk menggoreng","8 siung bawang putih
5 siung bawang merah
1 ruas kunyit
2 cm jahe
2 sdt ketumbar bubuk
1 sdt garam
1/2 sdt gula
1/2 sdt kaldu jamur","1. Baluri ayam dengan jeruk nipis dan garam. Diamkan 15 menit dan cuci kembali.
2. Dalam wadah masukan bumbu halus, garam, gula, kaldu jamur , telur dan tepung maizena . Aduk rata.
3. Masukan ayam dan bawang putih aduk hingga ayam terbaluri bumbu. Diamkan selama 30 menit.
4. Panaskan minyak. Goreng ayam dalam minyak yang banyak dan panas , balik dan goreng hingga matang . Angkat dan sisihkan
5. Ayam goreng siap di sajikan"
36,https://resepmamiku.com/ikan-gurame-crispy-sambal-lamongan-yscooking,"1 ekor ikan gurame
Bumbu marinasi
1 buah jeruk nipis
2 sdm kecap inggris
Kaldu bubuk
Garam, merica10 cabe mrrah
5 rawit
1 buah tomat
5 bawang merah
3 bawput
1 blok terasi bakar
Gula merah
Garam
Kaldu bubuk bila suka",,"1. Marinasi ikan dgn bumbu marinasi, biarkan 15 mnt. Lalu goreng
2. Sambal: goreng duo bawang dan cebe serta tomat sampai layu, lalu ulek bersama bahan yg lain
3. Sajikan dgn ikan dan lalapan"
37,https://resepmamiku.com/tumis-oncom-kemangi-malichatun88,"2 papan oncom, bisa kukus dulu sebentar
2 ikat kecil kemangi, petik²
1 genggam leuncha
2 lembar daun salam
Garam, gula pasir secukupnya","8 Bamer
5 Baput
4 Cabe merah
6 Rawit merah
Terasi dikit
½ kelingking Kencur
Garam, gulpas sedikit","1. Kukus lenca sebentar, tumbuk kasar dg ulekkan, atau mau langsung tumbuk juga bisa
2. Tumis bumbu halus, daun salam sampe wangi
3. Masukkan oncom yang sdh ditumbuk kasar, garam, gula pasir, aduk sampai rata dan bau mentahnya hilang
4. Sebelum matikan api, masukkan leuncha masak sebentar, jgn kelamaan nnt taste leunchanyan pahit, matikan api, masukkan kemangi aduk"
38,https://resepmamiku.com/pindang-ikan-patin-laysisilia,"– 1 ekor ikan patin ukuran sedang
– 2 L air (kurleb)
– 1 bh jeruk nipis
– 1 bh nanas ukuran sedang
– tomat potong2
– daun kemangi
– daun bawang, potong2
– 2 batang serai
– 5 lembar daun salam
– 2 sdt terasi bakar/optional
– gula, garam dan penyedap secukupnya","– 15 bh cabai merah keriting/sesuai selera
– 10 bh cabai rawit merah/sesuai selera
– 7 siung bawang merah
– 3 siung bawang putih
– 2 ruas lengkuas
– 2 ruas jahe
– sedikit kunyit","1. Cuci bersih ikan potong2 lalu beri perasan jeruk nipis. Sisihkan
2. Dalam panci didihkan air masukkan serai, daun Salam, terasi & bumbu halus.masak hingga mendidih.
3. Lalu Masukkan ikan masak smpe ikan matang, masukkan nanas bumbui dg garam dan gula. Koreksi rasa
4. Masukkan tomat dan daun bawang.
5. Sesaat sebelum diangkat, masukkan daun kemangi. Kalau saya sukanya daun kemangi dimasukkan setelah kompor mati tapi kuah masih hangat. Jadi masih krenyes-krenyes gituu."
